table_name,sql_type,sql_query,nlp_query,query_id,domain,topic,guideline,guideline_number,valid_SQL,SQL_Result
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = '24.0';,how many passengers in titanic with a age is '24.0';,8,titanic,titanic,Question will be answered by ThriveAI ,1,True,47
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE date_of_admission = '2020-11-18';,How many people in health_care  where date_of_admission is '2020-11-18';,1169,healthcare,health,Question will be answered by ThriveAI ,1,True,31
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE date_of_admission = '2022-09-19';,How many people in health_care  where date_of_admission is '2022-09-19';,1170,healthcare,health,Question will be answered by ThriveAI ,1,True,26
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE date_of_admission = '2023-12-20';,How many people in health_care  where date_of_admission is '2023-12-20';,1171,healthcare,health,Question will be answered by ThriveAI ,1,True,28
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE date_of_admission = '2020-11-03';,How many people in health_care  where date_of_admission is '2020-11-03';,1172,healthcare,health,Question will be answered by ThriveAI ,1,True,33
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE date_of_admission = '2021-12-28';,How many people in health_care  where date_of_admission is '2021-12-28';,1173,healthcare,health,Question will be answered by ThriveAI ,1,True,43
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE date_of_admission = '2020-07-01';,How many people in health_care  where date_of_admission is '2020-07-01';,1174,healthcare,health,Question will be answered by ThriveAI ,1,True,26
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE date_of_admission = '2021-05-23';,How many people in health_care  where date_of_admission is '2021-05-23';,1175,healthcare,health,Question will be answered by ThriveAI ,1,True,24
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE date_of_admission = '2020-04-19';,How many people in health_care  where date_of_admission is '2020-04-19';,1176,healthcare,health,Question will be answered by ThriveAI ,1,True,23
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE date_of_admission = '2023-08-13';,How many people in health_care  where date_of_admission is '2023-08-13';,1177,healthcare,health,Question will be answered by ThriveAI ,1,True,38
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE date_of_admission = '2019-12-12';,How many people in health_care  where date_of_admission is '2019-12-12';,1178,healthcare,health,Question will be answered by ThriveAI ,1,True,29
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE date_of_admission = '2020-05-22';,How many people in health_care  where date_of_admission is '2020-05-22';,1179,healthcare,health,Question will be answered by ThriveAI ,1,True,36
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE date_of_admission = '2021-10-08';,How many people in health_care  where date_of_admission is '2021-10-08';,1180,healthcare,health,Question will be answered by ThriveAI ,1,True,32
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE date_of_admission = '2023-01-01';,How many people in health_care  where date_of_admission is '2023-01-01';,1181,healthcare,health,Question will be answered by ThriveAI ,1,True,30
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE date_of_admission = '2020-06-23';,How many people in health_care  where date_of_admission is '2020-06-23';,1182,healthcare,health,Question will be answered by ThriveAI ,1,True,31
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE date_of_admission = '2020-03-08';,How many people in health_care  where date_of_admission is '2020-03-08';,1183,healthcare,health,Question will be answered by ThriveAI ,1,True,25
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE date_of_admission = '2021-03-04';,How many people in health_care  where date_of_admission is '2021-03-04';,1184,healthcare,health,Question will be answered by ThriveAI ,1,True,30
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE date_of_admission = '2022-11-15';,How many people in health_care  where date_of_admission is '2022-11-15';,1185,healthcare,health,Question will be answered by ThriveAI ,1,True,39
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2024-02-02';,How many people in health_care  where discharge_date is '2024-02-02';,1186,healthcare,health,Question will be answered by ThriveAI ,1,True,19
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2019-08-26';,How many people in health_care  where discharge_date is '2019-08-26';,1187,healthcare,health,Question will be answered by ThriveAI ,1,True,33
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2022-10-07';,How many people in health_care  where discharge_date is '2022-10-07';,1188,healthcare,health,Question will be answered by ThriveAI ,1,True,29
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2020-12-18';,How many people in health_care  where discharge_date is '2020-12-18';,1189,healthcare,health,Question will be answered by ThriveAI ,1,True,38
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2022-10-09';,How many people in health_care  where discharge_date is '2022-10-09';,1190,healthcare,health,Question will be answered by ThriveAI ,1,True,28
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2023-12-24';,How many people in health_care  where discharge_date is '2023-12-24';,1191,healthcare,health,Question will be answered by ThriveAI ,1,True,35
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2020-11-15';,How many people in health_care  where discharge_date is '2020-11-15';,1192,healthcare,health,Question will be answered by ThriveAI ,1,True,31
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2022-01-07';,How many people in health_care  where discharge_date is '2022-01-07';,1193,healthcare,health,Question will be answered by ThriveAI ,1,True,28
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2020-07-14';,How many people in health_care  where discharge_date is '2020-07-14';,1194,healthcare,health,Question will be answered by ThriveAI ,1,True,29
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2021-06-22';,How many people in health_care  where discharge_date is '2021-06-22';,1195,healthcare,health,Question will be answered by ThriveAI ,1,True,25
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2020-04-22';,How many people in health_care  where discharge_date is '2020-04-22';,1196,healthcare,health,Question will be answered by ThriveAI ,1,True,31
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2023-09-05';,How many people in health_care  where discharge_date is '2023-09-05';,1197,healthcare,health,Question will be answered by ThriveAI ,1,True,23
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2019-12-28';,How many people in health_care  where discharge_date is '2019-12-28';,1198,healthcare,health,Question will be answered by ThriveAI ,1,True,21
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2020-06-19';,How many people in health_care  where discharge_date is '2020-06-19';,1199,healthcare,health,Question will be answered by ThriveAI ,1,True,28
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2021-10-13';,How many people in health_care  where discharge_date is '2021-10-13';,1200,healthcare,health,Question will be answered by ThriveAI ,1,True,26
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2023-01-11';,How many people in health_care  where discharge_date is '2023-01-11';,1201,healthcare,health,Question will be answered by ThriveAI ,1,True,31
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2020-04-02';,How many people in health_care  where discharge_date is '2020-04-02';,1202,healthcare,health,Question will be answered by ThriveAI ,1,True,36
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2021-03-14';,How many people in health_care  where discharge_date is '2021-03-14';,1203,healthcare,health,Question will be answered by ThriveAI ,1,True,37
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2022-11-22';,How many people in health_care  where discharge_date is '2022-11-22';,1204,healthcare,health,Question will be answered by ThriveAI ,1,True,33
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE discharge_date = '2023-07-02';,How many people in health_care  where discharge_date is '2023-07-02';,1205,healthcare,health,Question will be answered by ThriveAI ,1,True,28
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Matthew Smith';,How many people in health_care  where doctor is 'Matthew Smith';,1206,healthcare,health,Question will be answered by ThriveAI ,1,True,16
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Samantha Davies';,How many people in health_care  where doctor is 'Samantha Davies';,1207,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Tiffany Mitchell';,How many people in health_care  where doctor is 'Tiffany Mitchell';,1208,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Kevin Wells';,How many people in health_care  where doctor is 'Kevin Wells';,1209,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Kathleen Hanna';,How many people in health_care  where doctor is 'Kathleen Hanna';,1210,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Taylor Newton';,How many people in health_care  where doctor is 'Taylor Newton';,1211,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Kelly Olson';,How many people in health_care  where doctor is 'Kelly Olson';,1212,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Suzanne Thomas';,How many people in health_care  where doctor is 'Suzanne Thomas';,1213,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Daniel Ferguson';,How many people in health_care  where doctor is 'Daniel Ferguson';,1214,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Heather Day';,How many people in health_care  where doctor is 'Heather Day';,1215,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'John Duncan';,How many people in health_care  where doctor is 'John Duncan';,1216,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Douglas Mayo';,How many people in health_care  where doctor is 'Douglas Mayo';,1217,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Kenneth Fletcher';,How many people in health_care  where doctor is 'Kenneth Fletcher';,1218,healthcare,health,Question will be answered by ThriveAI ,1,True,2
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Theresa Freeman';,How many people in health_care  where doctor is 'Theresa Freeman';,1219,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Roberta Stewart';,How many people in health_care  where doctor is 'Roberta Stewart';,1220,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Maria Dougherty';,How many people in health_care  where doctor is 'Maria Dougherty';,1221,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Erica Spencer';,How many people in health_care  where doctor is 'Erica Spencer';,1222,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Justin Kim';,How many people in health_care  where doctor is 'Justin Kim';,1223,healthcare,health,Question will be answered by ThriveAI ,1,True,2
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Justin Moore Jr.';,How many people in health_care  where doctor is 'Justin Moore Jr.';,1224,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE doctor = 'Denise Galloway';,How many people in health_care  where doctor is 'Denise Galloway';,1225,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE gender = 'Male';,How many people in health_care  where gender is 'Male';,1226,healthcare,health,Question will be answered by ThriveAI ,1,True,24986
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE gender = 'Female';,How many people in health_care  where gender is 'Female';,1227,healthcare,health,Question will be answered by ThriveAI ,1,True,25008
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Sons and Miller';,How many people in health_care  where hospital is 'Sons and Miller';,1228,healthcare,medical,Question will be answered by ThriveAI ,1,True,6
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Kim Inc';,How many people in health_care  where hospital is 'Kim Inc';,1229,healthcare,medical,Question will be answered by ThriveAI ,1,True,6
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Cook PLC';,How many people in health_care  where hospital is 'Cook PLC';,1230,healthcare,medical,Question will be answered by ThriveAI ,1,True,4
health_care,select count of category,"SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Hernandez Rogers and Vang,';","How many people in health_care  where hospital is 'Hernandez Rogers and Vang,';",1231,healthcare,medical,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'White-White';,How many people in health_care  where hospital is 'White-White';,1232,healthcare,medical,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Nunez-Humphrey';,How many people in health_care  where hospital is 'Nunez-Humphrey';,1233,healthcare,medical,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Group Middleton';,How many people in health_care  where hospital is 'Group Middleton';,1234,healthcare,medical,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,"SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Powell Robinson and Valdez,';","How many people in health_care  where hospital is 'Powell Robinson and Valdez,';",1235,healthcare,medical,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Sons Rich and';,How many people in health_care  where hospital is 'Sons Rich and';,1236,healthcare,medical,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Padilla-Walker';,How many people in health_care  where hospital is 'Padilla-Walker';,1237,healthcare,medical,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Schaefer-Porter';,How many people in health_care  where hospital is 'Schaefer-Porter';,1238,healthcare,medical,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Lyons-Blair';,How many people in health_care  where hospital is 'Lyons-Blair';,1239,healthcare,medical,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,"SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Powers Miller, and Flores';","How many people in health_care  where hospital is 'Powers Miller, and Flores';",1240,healthcare,medical,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Rivera-Gutierrez';,How many people in health_care  where hospital is 'Rivera-Gutierrez';,1241,healthcare,medical,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Morris-Arellano';,How many people in health_care  where hospital is 'Morris-Arellano';,1242,healthcare,medical,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Cline-Williams';,How many people in health_care  where hospital is 'Cline-Williams';,1243,healthcare,medical,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Cervantes-Wells';,How many people in health_care  where hospital is 'Cervantes-Wells';,1244,healthcare,medical,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,"SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Torres, and Harrison Jones';","How many people in health_care  where hospital is 'Torres, and Harrison Jones';",1245,healthcare,medical,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Houston PLC';,How many people in health_care  where hospital is 'Houston PLC';,1246,healthcare,medical,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE hospital = 'Hammond Ltd';,How many people in health_care  where hospital is 'Hammond Ltd';,1247,healthcare,medical,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE insurance_provider = 'Blue Cross';,How many people in health_care  where insurance_provider is 'Blue Cross';,1248,healthcare,health,Question will be answered by ThriveAI ,1,True,10001
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE insurance_provider = 'Medicare';,How many people in health_care  where insurance_provider is 'Medicare';,1249,healthcare,health,Question will be answered by ThriveAI ,1,True,10058
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE insurance_provider = 'Aetna';,How many people in health_care  where insurance_provider is 'Aetna';,1250,healthcare,health,Question will be answered by ThriveAI ,1,True,9848
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE insurance_provider = 'UnitedHealthcare';,How many people in health_care  where insurance_provider is 'UnitedHealthcare';,1251,healthcare,health,Question will be answered by ThriveAI ,1,True,10002
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE insurance_provider = 'Cigna';,How many people in health_care  where insurance_provider is 'Cigna';,1252,healthcare,health,Question will be answered by ThriveAI ,1,True,10091
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE medical_condition = 'Cancer';,How many people in health_care  where medical_condition is 'Cancer';,1253,healthcare,disease,Question will be answered by ThriveAI ,1,True,8294
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE medical_condition = 'Obesity';,How many people in health_care  where medical_condition is 'Obesity';,1254,healthcare,weight,Question will be answered by ThriveAI ,1,True,8292
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE medical_condition = 'Diabetes';,How many people in health_care  where medical_condition is 'Diabetes';,1255,healthcare,disease,Question will be answered by ThriveAI ,1,True,8384
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE medical_condition = 'Asthma';,How many people in health_care  where medical_condition is 'Asthma';,1256,healthcare,disease,Question will be answered by ThriveAI ,1,True,8272
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE medical_condition = 'Hypertension';,How many people in health_care  where medical_condition is 'Hypertension';,1257,healthcare,cardiovascular disease,Question will be answered by ThriveAI ,1,True,8319
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE medical_condition = 'Arthritis';,How many people in health_care  where medical_condition is 'Arthritis';,1258,healthcare,chronic disease,Question will be answered by ThriveAI ,1,True,8438
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE medication = 'Paracetamol';,How many people in health_care  where medication is 'Paracetamol';,1259,healthcare,health,Question will be answered by ThriveAI ,1,True,9978
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE medication = 'Ibuprofen';,How many people in health_care  where medication is 'Ibuprofen';,1260,healthcare,health,Question will be answered by ThriveAI ,1,True,10003
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE medication = 'Aspirin';,How many people in health_care  where medication is 'Aspirin';,1261,healthcare,health,Question will be answered by ThriveAI ,1,True,9991
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE medication = 'Penicillin';,How many people in health_care  where medication is 'Penicillin';,1262,healthcare,health,Question will be answered by ThriveAI ,1,True,9995
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE medication = 'Lipitor';,How many people in health_care  where medication is 'Lipitor';,1263,healthcare,health,Question will be answered by ThriveAI ,1,True,10032
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'Bobby JacksOn';,How many people in health_care  where name is 'Bobby JacksOn';,1264,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'LesLie TErRy';,How many people in health_care  where name is 'LesLie TErRy';,1265,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'DaNnY sMitH';,How many people in health_care  where name is 'DaNnY sMitH';,1266,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'andrEw waTtS';,How many people in health_care  where name is 'andrEw waTtS';,1267,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'adrIENNE bEll';,How many people in health_care  where name is 'adrIENNE bEll';,1268,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'EMILY JOHNSOn';,How many people in health_care  where name is 'EMILY JOHNSOn';,1269,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'edwArD EDWaRDs';,How many people in health_care  where name is 'edwArD EDWaRDs';,1270,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'CHrisTInA MARtinez';,How many people in health_care  where name is 'CHrisTInA MARtinez';,1271,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'JASmINe aGuIlaR';,How many people in health_care  where name is 'JASmINe aGuIlaR';,1272,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'ChRISTopher BerG';,How many people in health_care  where name is 'ChRISTopher BerG';,1273,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'mIchElLe daniELs';,How many people in health_care  where name is 'mIchElLe daniELs';,1274,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'aaRon MARtiNeZ';,How many people in health_care  where name is 'aaRon MARtiNeZ';,1275,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'connOR HANsEn';,How many people in health_care  where name is 'connOR HANsEn';,1276,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'rObeRt bAuer';,How many people in health_care  where name is 'rObeRt bAuer';,1277,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'bROOkE brady';,How many people in health_care  where name is 'bROOkE brady';,1278,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'MS. nAtalIE gAMble';,How many people in health_care  where name is 'MS. nAtalIE gAMble';,1279,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'haley perkins';,How many people in health_care  where name is 'haley perkins';,1280,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'mRS. jamiE cAMPBELl';,How many people in health_care  where name is 'mRS. jamiE cAMPBELl';,1281,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'LuKE BuRgEss';,How many people in health_care  where name is 'LuKE BuRgEss';,1282,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE name = 'dANIEL schmIdt';,How many people in health_care  where name is 'dANIEL schmIdt';,1283,healthcare,health,Question will be answered by ThriveAI ,1,True,1
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 328;,How many people in health_care  where room_number is 328;,1284,healthcare,health,Question will be answered by ThriveAI ,1,True,131
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 265;,How many people in health_care  where room_number is 265;,1285,healthcare,health,Question will be answered by ThriveAI ,1,True,129
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 205;,How many people in health_care  where room_number is 205;,1286,healthcare,health,Question will be answered by ThriveAI ,1,True,131
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 450;,How many people in health_care  where room_number is 450;,1287,healthcare,health,Question will be answered by ThriveAI ,1,True,120
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 458;,How many people in health_care  where room_number is 458;,1288,healthcare,health,Question will be answered by ThriveAI ,1,True,144
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 389;,How many people in health_care  where room_number is 389;,1289,healthcare,health,Question will be answered by ThriveAI ,1,True,153
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 277;,How many people in health_care  where room_number is 277;,1290,healthcare,health,Question will be answered by ThriveAI ,1,True,112
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 316;,How many people in health_care  where room_number is 316;,1291,healthcare,health,Question will be answered by ThriveAI ,1,True,126
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 249;,How many people in health_care  where room_number is 249;,1292,healthcare,health,Question will be answered by ThriveAI ,1,True,125
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 394;,How many people in health_care  where room_number is 394;,1293,healthcare,health,Question will be answered by ThriveAI ,1,True,130
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 288;,How many people in health_care  where room_number is 288;,1294,healthcare,health,Question will be answered by ThriveAI ,1,True,117
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 134;,How many people in health_care  where room_number is 134;,1295,healthcare,health,Question will be answered by ThriveAI ,1,True,119
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 309;,How many people in health_care  where room_number is 309;,1296,healthcare,health,Question will be answered by ThriveAI ,1,True,143
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 182;,How many people in health_care  where room_number is 182;,1297,healthcare,health,Question will be answered by ThriveAI ,1,True,125
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 465;,How many people in health_care  where room_number is 465;,1298,healthcare,health,Question will be answered by ThriveAI ,1,True,110
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 114;,How many people in health_care  where room_number is 114;,1299,healthcare,health,Question will be answered by ThriveAI ,1,True,120
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 449;,How many people in health_care  where room_number is 449;,1300,healthcare,health,Question will be answered by ThriveAI ,1,True,131
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 260;,How many people in health_care  where room_number is 260;,1301,healthcare,health,Question will be answered by ThriveAI ,1,True,134
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 115;,How many people in health_care  where room_number is 115;,1302,healthcare,health,Question will be answered by ThriveAI ,1,True,116
health_care,select count of category,SELECT COUNT(distinct name) FROM health_care WHERE room_number = 295;,How many people in health_care  where room_number is 295;,1303,healthcare,health,Question will be answered by ThriveAI ,1,True,145
